employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
17902,Operations,region_25,Bachelor's,f,sourcing,1,27,4.0,2,0,55,0
38210,Technology,region_4,Bachelor's,f,sourcing,1,30,1.0,2,0,79,0
63940,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,29,1.0,2,0,45,0
31342,Legal,region_27,Bachelor's,m,sourcing,1,35,3.0,3,0,59,0
42863,Operations,region_2,Bachelor's,m,sourcing,1,26,,1,0,61,0
41434,Legal,region_31,Bachelor's,f,sourcing,1,31,4.0,2,0,59,0
19567,Procurement,region_16,Bachelor's,f,sourcing,1,36,3.0,7,0,69,1
65075,R&D,region_29,Bachelor's,m,other,1,34,3.0,7,0,85,0
13703,Analytics,region_25,Bachelor's,m,other,1,29,3.0,3,0,85,0
66859,HR,region_29,Bachelor's,m,other,1,33,4.0,10,0,49,0
14922,Procurement,region_2,Master's & above,f,sourcing,1,51,2.0,11,0,71,1
63281,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,24,,1,0,49,0
68404,Analytics,region_29,Bachelor's,m,other,2,28,3.0,2,0,86,1
2225,Procurement,region_31,Bachelor's,f,other,2,28,,1,0,72,0
28206,Sales & Marketing,region_29,Bachelor's,f,sourcing,3,27,2.0,1,0,48,0
31512,Sales & Marketing,region_30,Bachelor's,m,other,1,34,3.0,6,0,47,1
34669,Analytics,region_13,Bachelor's,m,other,1,36,4.0,8,0,87,0
44714,Technology,region_22,Master's & above,m,sourcing,1,47,5.0,19,0,72,1
52258,Procurement,region_7,Bachelor's,f,sourcing,1,35,3.0,9,0,74,0
5549,Operations,region_24,Bachelor's,f,sourcing,1,31,3.0,5,0,62,0
34810,Operations,region_15,,m,other,1,40,5.0,3,0,58,0
38368,Legal,region_7,Bachelor's,m,other,1,48,5.0,16,0,54,0
692,Sales & Marketing,region_13,Bachelor's,m,other,2,32,1.0,6,0,45,0
76946,Analytics,region_9,Bachelor's,m,other,2,27,3.0,4,0,80,0
11746,Sales & Marketing,region_26,Bachelor's,f,other,1,31,3.0,5,0,49,0
15288,Operations,region_12,Bachelor's,m,sourcing,1,29,3.0,3,0,69,1
17962,Sales & Marketing,region_22,Bachelor's,m,other,5,33,3.0,4,0,48,0
10391,Sales & Marketing,region_1,Master's & above,m,other,1,29,3.0,3,0,53,0
43627,Operations,region_19,Bachelor's,m,sourcing,1,45,4.0,7,0,59,0
7834,R&D,region_4,Master's & above,m,other,1,37,1.0,2,0,85,0
48875,Technology,region_28,Master's & above,m,sourcing,1,33,4.0,9,0,79,0
28337,Analytics,region_27,Bachelor's,m,sourcing,1,31,3.0,4,0,80,0
17944,Technology,region_7,Master's & above,m,sourcing,1,54,5.0,14,0,80,0
20233,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,24,3.0,2,0,52,0
9995,Sales & Marketing,region_25,Bachelor's,m,other,1,26,3.0,4,0,50,1
63695,Operations,region_2,Master's & above,f,other,1,35,3.0,8,0,57,0
57681,Finance,region_27,Bachelor's,m,other,2,24,3.0,2,0,62,0
54791,Sales & Marketing,region_2,Master's & above,m,other,2,56,2.0,28,0,53,0
16258,Sales & Marketing,region_22,Master's & above,m,other,1,20,,1,0,46,0
69220,Procurement,region_22,Bachelor's,m,sourcing,1,32,2.0,3,0,69,0
11209,Sales & Marketing,region_26,Bachelor's,m,other,1,27,5.0,1,0,48,0
37363,Procurement,region_15,Bachelor's,m,sourcing,2,34,3.0,7,0,69,0
31160,Procurement,region_22,Master's & above,m,other,3,37,3.0,8,0,72,0
31186,Operations,region_11,Master's & above,f,other,1,38,5.0,8,0,62,0
5212,Sales & Marketing,region_29,Master's & above,m,sourcing,1,47,3.0,17,0,49,0
38244,Sales & Marketing,region_25,,m,other,2,24,4.0,2,0,49,0
21797,Sales & Marketing,region_14,Bachelor's,m,other,1,39,3.0,9,0,47,0
17960,Sales & Marketing,region_5,Master's & above,m,other,2,43,3.0,7,0,49,0
59873,Finance,region_2,Master's & above,m,other,1,34,4.0,6,0,62,0
77517,Technology,region_2,Master's & above,m,sourcing,1,57,3.0,6,0,76,0
7982,Sales & Marketing,region_1,Bachelor's,m,other,1,29,4.0,6,0,49,0
64811,Operations,region_31,Bachelor's,m,sourcing,1,36,1.0,3,0,59,0
9123,Sales & Marketing,region_14,Bachelor's,m,other,1,39,4.0,7,0,50,0
27313,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,30,3.0,6,0,47,0
73902,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,35,1.0,3,0,53,0
26098,Analytics,region_7,Bachelor's,m,other,2,32,5.0,7,0,79,0
5928,Operations,region_2,Master's & above,m,other,1,37,1.0,9,0,58,0
34537,Operations,region_27,Bachelor's,f,other,1,47,3.0,17,0,61,0
21540,Sales & Marketing,region_7,Bachelor's,m,other,1,25,4.0,3,0,51,0
36472,Procurement,region_22,Master's & above,f,other,1,42,3.0,4,0,73,0
59079,Operations,region_22,Master's & above,m,sourcing,1,47,3.0,3,0,57,1
48442,Analytics,region_7,Bachelor's,m,other,1,29,1.0,6,0,83,0
16545,Technology,region_2,Bachelor's,m,other,1,33,4.0,8,0,79,0
20136,HR,region_2,Bachelor's,f,other,2,39,5.0,5,0,50,0
9620,Legal,region_2,Bachelor's,m,other,1,28,5.0,2,0,59,0
26925,Technology,region_2,Bachelor's,m,other,1,45,3.0,17,0,80,0
420,Analytics,region_25,Bachelor's,m,other,2,32,5.0,2,0,88,0
65085,Sales & Marketing,region_7,Master's & above,m,other,1,45,3.0,17,0,49,0
42215,Sales & Marketing,region_28,Bachelor's,m,other,1,30,2.0,7,0,53,0
64171,Sales & Marketing,region_26,Master's & above,m,other,1,36,5.0,2,0,52,0
35061,Sales & Marketing,region_32,Bachelor's,m,other,1,29,1.0,5,0,47,0
66247,Finance,region_16,Bachelor's,m,other,1,35,3.0,7,0,60,0
42015,Procurement,region_31,Master's & above,m,sourcing,1,36,3.0,3,0,72,0
19402,Finance,region_22,Below Secondary,m,sourcing,2,23,,1,1,57,0
14822,Sales & Marketing,region_29,Bachelor's,m,other,1,26,3.0,4,0,50,0
12288,Finance,region_26,Bachelor's,m,other,1,25,3.0,3,0,61,0
41829,Technology,region_5,Master's & above,f,sourcing,1,43,4.0,13,0,82,0
8177,HR,region_2,Bachelor's,m,sourcing,1,34,4.0,2,0,51,0
7697,Legal,region_22,Master's & above,m,other,1,36,4.0,5,0,63,0
62450,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,28,5.0,3,1,47,0
68145,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,24,5.0,2,0,42,0
41609,Sales & Marketing,region_11,,m,sourcing,1,35,5.0,10,0,49,1
53139,Operations,region_20,Bachelor's,m,other,1,34,1.0,8,0,60,0
54580,Operations,region_7,Master's & above,m,sourcing,1,40,4.0,13,0,60,0
1159,Procurement,region_2,Master's & above,f,other,1,37,3.0,3,0,72,0
42196,Sales & Marketing,region_11,Bachelor's,f,other,1,31,1.0,5,0,49,0
60667,Technology,region_13,Bachelor's,m,other,1,52,3.0,17,0,80,0
33932,Procurement,region_22,Bachelor's,f,sourcing,1,28,3.0,4,0,69,0
70389,Sales & Marketing,region_2,Master's & above,m,other,1,37,4.0,9,0,50,0
8674,Operations,region_7,Bachelor's,f,other,2,42,3.0,6,0,61,0
34550,Operations,region_2,Bachelor's,f,sourcing,1,31,3.0,7,0,63,0
73514,Operations,region_19,Master's & above,m,sourcing,1,37,3.0,4,0,62,0
7676,Procurement,region_2,Bachelor's,f,other,1,30,3.0,2,0,69,0
15417,Sales & Marketing,region_28,,m,sourcing,1,30,3.0,2,1,48,1
15145,Sales & Marketing,region_2,,m,other,1,35,1.0,3,0,52,0
34474,Analytics,region_26,Bachelor's,f,other,1,29,2.0,3,0,79,0
29177,Analytics,region_22,Bachelor's,m,referred,2,29,5.0,3,0,85,1
30709,Technology,region_22,Master's & above,f,other,2,33,3.0,7,0,78,0
40051,Procurement,region_4,Master's & above,m,sourcing,1,31,1.0,7,0,71,0
43274,Technology,region_7,Bachelor's,f,other,1,27,5.0,3,0,75,1
74892,Analytics,region_22,Bachelor's,m,sourcing,1,27,3.0,4,0,83,0
49873,Operations,region_22,Bachelor's,m,other,1,50,3.0,21,0,61,0
18356,Procurement,region_22,Bachelor's,f,other,1,36,3.0,5,0,74,0
24343,Analytics,region_32,Bachelor's,m,other,1,28,3.0,6,0,84,0
54943,Technology,region_13,Bachelor's,m,other,1,25,,1,0,77,0
42669,Sales & Marketing,region_2,Bachelor's,f,other,1,28,5.0,2,0,49,0
75876,Sales & Marketing,region_31,Bachelor's,m,other,1,28,1.0,3,0,49,0
13239,Operations,region_15,Bachelor's,m,sourcing,2,26,4.0,4,0,61,0
189,Finance,region_4,Bachelor's,m,sourcing,1,28,4.0,5,0,76,1
62128,Legal,region_20,Bachelor's,m,sourcing,1,29,3.0,2,0,56,0
53058,Sales & Marketing,region_31,,m,sourcing,2,27,2.0,2,0,48,0
39301,Legal,region_15,Bachelor's,m,other,1,35,3.0,6,0,59,0
6019,Analytics,region_22,Bachelor's,m,referred,1,30,5.0,6,0,84,0
46650,Sales & Marketing,region_7,Bachelor's,m,other,1,43,2.0,5,0,51,0
61806,Operations,region_4,Master's & above,f,sourcing,1,41,4.0,3,0,60,0
49308,Sales & Marketing,region_7,Master's & above,m,sourcing,2,45,5.0,13,0,47,0
34225,Procurement,region_20,Master's & above,m,sourcing,1,38,4.0,4,0,70,0
34711,Technology,region_26,Bachelor's,m,referred,1,40,5.0,10,0,80,0
67237,Technology,region_2,Master's & above,f,sourcing,1,44,5.0,4,0,90,1
3937,Technology,region_27,Bachelor's,f,other,1,40,3.0,15,0,80,0
6814,Sales & Marketing,region_2,Master's & above,f,other,1,57,3.0,2,0,50,0
1090,Procurement,region_17,Bachelor's,f,other,1,36,5.0,7,0,68,0
62115,Analytics,region_27,Bachelor's,m,sourcing,1,26,4.0,3,0,85,0
3220,Sales & Marketing,region_15,Bachelor's,m,other,2,34,4.0,4,0,46,0
21802,Sales & Marketing,region_22,,m,other,1,30,3.0,6,0,51,0
74705,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,27,1.0,4,0,48,0
57987,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,43,3.0,15,0,53,0
57677,Analytics,region_22,Bachelor's,m,sourcing,3,27,3.0,2,0,90,1
64716,Technology,region_27,Bachelor's,f,other,1,27,,1,0,77,0
6796,Operations,region_11,Master's & above,m,other,1,34,3.0,8,0,60,0
10257,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,3.0,3,0,50,0
16141,Sales & Marketing,region_4,Master's & above,f,sourcing,1,39,5.0,9,0,48,0
27307,Analytics,region_28,Master's & above,m,other,1,37,5.0,3,0,85,0
66049,Legal,region_22,Bachelor's,m,other,1,33,1.0,3,0,64,0
58767,Operations,region_15,Bachelor's,m,sourcing,1,35,3.0,10,0,60,0
12601,Operations,region_2,Master's & above,f,other,1,42,3.0,13,0,59,0
25145,Operations,region_27,Bachelor's,m,sourcing,2,31,3.0,4,0,62,0
46782,Operations,region_26,Bachelor's,f,other,1,39,4.0,7,0,62,0
76143,Technology,region_7,Master's & above,m,other,1,38,5.0,4,0,84,0
36988,Operations,region_23,Master's & above,f,other,3,39,5.0,8,0,75,1
26233,Operations,region_13,Bachelor's,f,other,1,37,3.0,5,0,57,1
67479,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,31,5.0,4,0,51,0
16700,Sales & Marketing,region_7,Bachelor's,m,other,1,50,5.0,8,0,50,0
61246,Operations,region_31,Master's & above,f,sourcing,1,35,4.0,3,0,57,0
62988,Procurement,region_2,Master's & above,m,other,1,37,5.0,5,0,71,0
64271,Operations,region_2,Bachelor's,f,other,1,48,5.0,15,0,63,0
42557,R&D,region_4,Master's & above,m,other,1,30,3.0,7,0,84,0
65872,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,36,3.0,3,0,51,1
25127,Technology,region_13,Master's & above,m,other,1,50,1.0,17,0,86,0
22139,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,29,3.0,2,0,55,1
49697,Procurement,region_20,Bachelor's,m,sourcing,1,27,3.0,4,0,65,0
16408,Sales & Marketing,region_29,Bachelor's,m,other,1,38,1.0,4,0,50,0
45238,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,27,,1,0,51,0
49283,Sales & Marketing,region_2,Bachelor's,m,other,1,54,4.0,19,0,62,1
70809,Sales & Marketing,region_28,Master's & above,m,other,2,36,3.0,3,0,65,1
26940,Operations,region_25,Below Secondary,m,other,1,26,3.0,2,0,55,0
8858,Sales & Marketing,region_12,Master's & above,m,sourcing,1,38,5.0,2,0,50,1
38073,Finance,region_4,Master's & above,f,other,1,40,3.0,11,0,57,0
14545,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,31,3.0,4,0,55,0
65696,Procurement,region_22,Master's & above,m,sourcing,2,33,1.0,5,0,68,0
12186,Analytics,region_22,Bachelor's,m,sourcing,2,30,4.0,4,0,82,0
22976,Legal,region_32,Bachelor's,m,other,1,30,1.0,2,0,56,0
3682,Sales & Marketing,region_15,Bachelor's,m,other,1,26,1.0,4,0,50,0
64492,Analytics,region_22,,m,other,1,22,1.0,1,0,82,0
49849,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,27,5.0,2,0,48,0
76550,Procurement,region_22,Bachelor's,f,other,3,26,3.0,3,0,70,0
13472,Procurement,region_11,Master's & above,m,other,1,39,3.0,9,0,69,0
500,Sales & Marketing,region_2,,m,sourcing,1,20,,1,0,53,0
32547,Sales & Marketing,region_22,,m,sourcing,1,26,3.0,2,0,51,0
66488,HR,region_7,Bachelor's,f,other,1,33,1.0,7,0,48,0
45855,Procurement,region_10,Bachelor's,f,sourcing,2,31,3.0,3,0,70,0
1548,Operations,region_2,Master's & above,f,sourcing,1,54,3.0,15,0,60,0
75760,Operations,region_7,Bachelor's,m,other,1,39,3.0,10,0,57,0
29213,Operations,region_22,Master's & above,m,referred,2,40,3.0,11,0,62,0
48134,Sales & Marketing,region_2,Master's & above,m,referred,1,33,5.0,3,0,51,0
57943,Finance,region_11,Bachelor's,f,other,1,29,5.0,4,0,62,0
71674,Procurement,region_14,Bachelor's,f,other,1,36,4.0,5,0,67,0
72066,Operations,region_11,Bachelor's,m,other,1,32,5.0,9,0,60,0
4305,Analytics,region_16,Bachelor's,m,sourcing,1,40,1.0,4,0,80,0
71663,Sales & Marketing,region_2,Master's & above,m,other,1,46,3.0,18,0,46,0
42068,Operations,region_1,Master's & above,m,other,1,38,5.0,9,0,61,0
68617,Sales & Marketing,region_22,Bachelor's,f,other,2,30,3.0,2,0,53,0
49954,Technology,region_2,Master's & above,m,other,1,57,3.0,16,0,77,0
65243,Analytics,region_22,Bachelor's,m,referred,2,31,3.0,4,0,86,0
56441,Operations,region_22,Bachelor's,f,other,1,36,1.0,10,0,62,0
61301,Sales & Marketing,region_28,,m,sourcing,1,25,1.0,2,0,51,0
24768,Finance,region_2,Bachelor's,f,sourcing,1,53,3.0,24,0,58,0
50469,Operations,region_15,Bachelor's,m,sourcing,1,43,5.0,13,0,58,0
49671,Sales & Marketing,region_29,Master's & above,m,sourcing,1,44,1.0,15,0,50,0
56174,Technology,region_2,Bachelor's,m,referred,2,26,,1,0,82,0
14320,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,4.0,2,0,47,0
10124,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,40,1.0,3,0,51,0
17490,Sales & Marketing,region_2,Bachelor's,m,other,1,39,5.0,8,0,50,0
45473,Sales & Marketing,region_15,Bachelor's,m,other,1,32,3.0,7,0,49,0
19874,Procurement,region_5,Bachelor's,m,other,5,30,3.0,1,0,68,0
10759,Finance,region_4,Master's & above,m,other,1,37,3.0,4,1,64,0
72773,Sales & Marketing,region_2,Bachelor's,m,referred,1,30,4.0,5,0,48,0
74186,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,42,2.0,7,0,45,0
57232,Procurement,region_17,Bachelor's,m,other,1,42,3.0,8,0,72,0
272,Technology,region_7,Bachelor's,f,sourcing,1,29,5.0,2,0,82,1
68142,Operations,region_4,Bachelor's,m,sourcing,1,35,5.0,4,0,60,0
57281,R&D,region_2,Bachelor's,m,sourcing,1,49,3.0,16,0,87,0
24288,Operations,region_3,Master's & above,f,other,1,36,5.0,3,0,62,0
37364,Sales & Marketing,region_2,,m,other,1,60,3.0,4,0,50,0
3712,Procurement,region_16,Bachelor's,f,sourcing,1,36,3.0,4,0,70,0
66464,Operations,region_31,Bachelor's,m,sourcing,1,26,3.0,2,0,59,0
34470,Sales & Marketing,region_22,Bachelor's,m,referred,1,27,5.0,3,0,48,0
15752,Sales & Marketing,region_28,,m,other,1,27,5.0,6,0,49,0
26065,Sales & Marketing,region_26,Bachelor's,m,other,1,39,5.0,6,0,57,0
17605,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,5.0,5,0,47,0
29051,Sales & Marketing,region_27,Bachelor's,m,other,2,29,1.0,6,0,51,0
67346,Finance,region_14,Bachelor's,m,other,1,25,,1,0,62,0
49860,Sales & Marketing,region_16,,m,sourcing,1,22,3.0,2,0,49,0
51277,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,4.0,5,0,46,1
39579,Sales & Marketing,region_28,Master's & above,m,sourcing,1,32,1.0,8,0,49,0
22144,Operations,region_6,Bachelor's,f,sourcing,1,32,5.0,5,0,63,0
68203,Sales & Marketing,region_2,Master's & above,m,sourcing,2,56,3.0,7,0,52,0
76422,Sales & Marketing,region_27,,m,other,1,28,4.0,2,0,51,0
21927,Procurement,region_2,Master's & above,m,sourcing,1,40,4.0,7,0,70,0
49534,Finance,region_26,Bachelor's,m,other,3,30,3.0,3,1,62,0
20274,Legal,region_2,Master's & above,m,sourcing,1,46,3.0,7,0,57,0
57503,Sales & Marketing,region_14,Master's & above,m,other,1,43,3.0,3,1,49,0
73609,Operations,region_15,Master's & above,m,other,1,34,5.0,8,0,55,0
45215,Sales & Marketing,region_2,Bachelor's,f,other,1,40,2.0,5,0,46,0
71854,Technology,region_2,Bachelor's,m,referred,2,33,4.0,7,0,79,0
59824,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,31,5.0,6,0,43,0
47983,Technology,region_22,Bachelor's,m,other,1,29,4.0,8,0,82,0
43108,Technology,region_2,Bachelor's,m,sourcing,2,35,4.0,2,0,81,0
9773,Technology,region_13,Bachelor's,f,referred,1,33,4.0,4,0,75,0
63436,Analytics,region_4,Bachelor's,m,other,4,27,5.0,6,0,85,0
60039,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,40,1.0,3,0,45,0
74910,Sales & Marketing,region_22,Master's & above,f,sourcing,1,40,2.0,11,0,55,0
7553,Analytics,region_15,Bachelor's,m,other,1,38,1.0,12,0,82,0
77782,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,27,4.0,3,0,51,0
59806,Operations,region_21,Bachelor's,m,other,1,37,4.0,3,0,64,0
61036,Operations,region_31,Bachelor's,m,other,1,32,4.0,9,0,55,0
14856,R&D,region_22,Master's & above,m,sourcing,1,32,3.0,1,0,80,0
22758,Operations,region_27,Bachelor's,m,other,2,27,3.0,3,0,65,0
56055,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,57,4.0,10,0,50,0
68099,Sales & Marketing,region_15,,m,other,1,41,3.0,15,0,50,0
4359,Operations,region_20,Bachelor's,m,sourcing,1,41,3.0,5,0,60,0
56460,Procurement,region_20,Master's & above,m,other,1,38,4.0,7,0,73,1
69146,R&D,region_22,Master's & above,m,other,1,34,4.0,4,0,83,0
13198,Operations,region_29,Bachelor's,m,other,1,55,3.0,11,0,60,0
24169,Sales & Marketing,region_32,,m,other,1,26,,1,0,50,0
51624,Operations,region_21,Bachelor's,m,sourcing,1,31,4.0,5,0,59,0
35420,Operations,region_2,Bachelor's,f,other,1,44,4.0,13,0,53,0
26061,Sales & Marketing,region_10,Bachelor's,m,other,1,29,3.0,4,0,52,0
67442,Procurement,region_22,Master's & above,f,sourcing,1,35,3.0,3,0,74,0
64125,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,34,3.0,4,0,55,0
43882,Finance,region_26,Bachelor's,m,other,1,37,4.0,3,0,58,0
20767,Operations,region_32,Bachelor's,f,sourcing,1,35,5.0,9,0,60,0
71335,Sales & Marketing,region_4,Bachelor's,m,other,1,47,3.0,7,1,50,1
3956,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,5.0,7,0,46,0
25679,Operations,region_17,Bachelor's,f,other,1,36,3.0,9,0,65,0
75270,Analytics,region_31,Master's & above,m,sourcing,2,33,4.0,7,0,89,0
61827,Sales & Marketing,region_7,Master's & above,m,other,1,39,5.0,8,0,48,0
39180,Technology,region_15,Master's & above,m,other,3,32,3.0,2,0,75,0
69002,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,38,1.0,6,0,49,0
73523,Sales & Marketing,region_7,Bachelor's,f,other,1,45,3.0,5,0,43,0
15975,Sales & Marketing,region_5,Bachelor's,m,sourcing,3,24,,1,0,46,0
11075,Operations,region_2,Bachelor's,m,other,1,51,3.0,11,0,60,0
51382,Procurement,region_11,Bachelor's,m,sourcing,1,28,3.0,6,0,68,0
61974,Procurement,region_13,Bachelor's,f,other,1,30,4.0,8,0,82,1
62286,Analytics,region_22,Bachelor's,m,sourcing,1,29,3.0,3,0,89,0
13743,Operations,region_32,Bachelor's,f,sourcing,1,36,5.0,9,0,61,0
74529,Sales & Marketing,region_7,Bachelor's,m,referred,1,28,3.0,5,0,91,1
57688,Analytics,region_22,Bachelor's,m,sourcing,2,29,3.0,7,0,84,0
66009,Sales & Marketing,region_2,Bachelor's,m,other,2,31,3.0,4,0,49,0
74017,Operations,region_7,Master's & above,f,sourcing,1,50,4.0,20,0,57,0
35656,Operations,region_20,Bachelor's,m,other,1,29,5.0,2,0,55,0
57843,Sales & Marketing,region_7,Bachelor's,m,other,1,43,1.0,11,0,49,0
70662,Technology,region_22,Bachelor's,f,sourcing,1,29,4.0,3,0,78,0
49419,Sales & Marketing,region_23,Bachelor's,m,other,1,36,1.0,4,0,52,0
65438,Sales & Marketing,region_7,Master's & above,f,sourcing,1,35,5.0,8,0,49,0
49856,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,33,5.0,6,0,49,0
76056,Operations,region_2,Bachelor's,f,sourcing,1,39,5.0,4,0,60,0
4278,Finance,region_28,Bachelor's,m,other,1,31,3.0,5,0,55,0
46199,Finance,region_22,Bachelor's,m,other,1,28,,1,0,64,0
40604,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,37,5.0,4,0,47,0
14329,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,25,3.0,2,0,47,0
16122,Operations,region_20,Bachelor's,m,sourcing,3,33,5.0,6,0,59,0
10339,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,2.0,3,0,49,0
1644,Legal,region_31,Bachelor's,f,other,1,29,3.0,4,0,61,0
21775,Sales & Marketing,region_7,Master's & above,m,other,1,49,4.0,7,0,56,0
54810,Operations,region_23,Bachelor's,m,sourcing,2,33,4.0,9,0,60,0
56471,Analytics,region_22,Bachelor's,m,other,2,29,4.0,2,0,87,0
13395,Technology,region_4,Bachelor's,m,other,1,29,5.0,5,0,77,1
30442,Sales & Marketing,region_13,,m,other,1,22,,1,0,51,1
8192,Sales & Marketing,region_2,,m,other,1,23,,1,0,50,0
73219,Technology,region_2,Bachelor's,f,sourcing,1,26,2.0,3,0,78,0
33581,Sales & Marketing,region_22,,m,other,1,22,2.0,2,0,51,0
16557,Operations,region_7,Bachelor's,f,other,1,45,1.0,15,0,59,0
6573,Legal,region_31,Bachelor's,m,sourcing,1,33,1.0,7,0,58,0
32393,Analytics,region_22,Bachelor's,m,sourcing,2,27,1.0,3,0,80,0
55524,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,36,3.0,4,0,53,0
24616,Sales & Marketing,region_27,Bachelor's,m,other,1,26,1.0,4,0,47,0
36025,Procurement,region_2,Bachelor's,m,other,1,53,4.0,26,0,71,0
17832,Operations,region_4,Bachelor's,m,other,1,45,4.0,3,0,60,0
24003,Procurement,region_2,Master's & above,f,sourcing,1,36,4.0,7,0,68,0
9573,Operations,region_17,Bachelor's,m,other,1,26,,1,0,59,0
50679,Sales & Marketing,region_25,,m,other,1,32,5.0,6,0,45,0
18763,Procurement,region_31,Master's & above,m,sourcing,1,40,3.0,3,0,68,0
27374,Operations,region_28,Bachelor's,m,sourcing,1,29,4.0,2,0,58,0
37825,HR,region_22,Master's & above,f,sourcing,1,38,5.0,3,0,49,0
22630,Finance,region_15,Bachelor's,m,sourcing,1,32,4.0,6,0,61,0
35301,Legal,region_22,Below Secondary,m,other,1,24,5.0,1,0,58,0
44791,HR,region_20,Bachelor's,f,sourcing,1,29,3.0,3,0,49,0
3473,Operations,region_16,Bachelor's,m,other,1,29,3.0,3,0,66,0
31170,Technology,region_27,Bachelor's,m,other,2,30,5.0,4,1,82,0
